"","YR","MO","DY","HR","LAT","LON","IT","AT","SI","SST"
"1700",2010,6,29,1300,-1730,53,0,267,3,10
"1701",2010,6,29,1400,-1720,53,0,264,3,12
"1702",2010,6,29,1500,-1720,53,0,262,3,12
"1703",2010,6,29,1600,-1720,53,0,260,3,14
"1704",2010,6,29,1700,-1720,53,0,259,3,14
"1705",2010,6,29,1800,-1720,53,0,259,3,14
"1706",2010,6,29,1900,-1720,53,0,259,3,14
"1707",2010,6,29,2000,-1720,53,0,259,3,17
"1708",2010,6,29,2100,-1710,53,0,259,3,15
"1709",2010,6,29,2200,-1720,53,0,259,3,14
"1710",2010,6,29,2300,-1730,53,0,255,NA,NA
"1711",2010,6,30,100,-1750,52,0,259,3,17
"1712",2010,6,30,200,-1760,52,0,259,3,17
"1713",2010,6,30,300,-1770,52,0,257,3,17
"1714",2010,6,30,400,-1770,52,0,259,3,17
"1715",2010,6,30,500,-1780,52,0,262,3,15
"1716",2010,6,30,700,-1800,52,0,262,3,14
"1717",2010,6,30,800,-1800,52,0,262,3,12
"1718",2010,6,30,900,-1810,52,0,264,3,12
"1719",2010,6,30,1000,-1820,52,0,264,3,14
"1720",2010,6,30,1100,-1820,52,0,264,3,14
"1721",2010,6,30,1200,-1830,52,0,264,3,12
"1722",2010,6,30,1300,-1840,52,0,262,3,10
"1723",2010,6,30,1400,-1850,52,0,262,3,14
"1724",2010,6,30,1500,-1850,52,0,257,3,12
"1725",2010,6,30,1600,-1870,52,0,259,3,14
"1726",2010,6,30,1700,-1870,52,0,257,3,14
"1727",2010,6,30,1800,-1880,51,0,252,3,12
"1728",2010,6,30,1900,-1890,51,0,249,3,12
"1729",2010,6,30,2000,-1900,51,0,247,3,12
"1730",2010,6,30,2100,-1900,51,0,247,3,12
"1731",2010,6,30,2200,-1900,51,0,245,3,10
"1732",2010,6,30,2300,-1900,51,0,245,3,10
"1733",2010,7,31,600,-1950,68,0,237,1,249
"1734",2010,7,1,100,-1920,51,0,242,3,10
"1735",2010,7,1,200,-1920,51,0,244,3,10
"1736",2010,7,1,300,-1930,51,0,244,3,10
"1737",2010,7,1,400,-1940,51,0,242,3,12
"1738",2010,7,1,500,-1950,51,0,242,3,12
"1739",2010,7,1,600,-1950,51,0,245,3,10
"1740",2010,7,1,700,-1970,50,0,247,3,7
"1741",2010,7,1,800,-1970,50,0,247,3,10
"1742",2010,7,1,900,-1980,50,0,245,3,9
"1743",2010,7,1,1000,-1990,50,0,244,3,9
"1744",2010,8,23,1800,-1960,68,0,225,1,238
"1745",2010,10,16,600,80,47,0,230,NA,NA
"1746",2010,11,10,0,-1770,69,0,242,3,269
"1747",2010,11,10,600,-1870,68,0,250,3,260
"1748",2010,11,10,1200,-1980,66,0,302,3,270
"1749",2010,11,13,1200,0,45,0,278,NA,NA
"1750",2010,12,29,2300,-340,67,0,235,NA,NA
"1751",2010,12,30,2300,-650,66,0,270,NA,NA
"1752",2010,12,31,1100,-950,66,0,290,NA,NA
"1753",2010,12,31,2000,-1180,66,0,275,NA,NA
"1754",2010,12,31,2300,-1260,66,0,270,NA,NA
"1755",2011,1,1,1100,-1540,67,0,270,NA,NA
"1756",2011,1,1,2300,-1820,67,0,265,NA,NA
"1757",2011,1,6,1100,-1990,64,0,300,NA,NA
"1758",2011,1,8,0,-1760,60,0,255,NA,NA
"1759",2011,1,8,1200,-1690,60,0,315,NA,NA
"1760",2011,1,9,0,-1380,61,0,265,NA,NA
"1761",2011,1,9,2100,-1210,59,0,275,NA,NA
"1762",2011,1,10,0,-1270,59,0,280,NA,NA
"1763",2011,1,11,0,-1280,57,NA,NA,NA,NA
"1764",2011,1,11,2100,-1170,55,0,280,NA,NA
"1765",2011,1,12,0,-1120,54,0,280,NA,NA
"1766",2011,1,12,1200,-890,52,0,320,NA,NA
"1767",2011,1,15,400,-550,50,0,280,NA,NA
"1768",2011,1,18,0,-450,50,0,270,NA,NA
"1769",2011,1,19,0,-520,50,0,265,NA,NA
"1770",2011,1,24,0,-1600,51,0,260,NA,NA
"1771",2011,1,24,500,-1680,50,0,295,NA,NA
"1772",2011,1,25,1800,-1990,46,0,295,NA,NA
"1773",2011,2,16,300,-1970,69,0,270,7,277
"1774",2011,2,3,1200,-1870,68,0,296,3,310
"1775",2011,3,30,100,-1470,68,0,290,1,280
"1776",2011,5,22,1200,-1830,69,0,292,3,296
"1777",2011,5,22,1800,-1950,68,0,260,3,264
"1778",2011,8,31,1900,-1290,45,0,265,3,240
"1779",2011,8,13,600,270,68,0,282,3,276
"1780",2011,8,13,1200,130,68,0,252,3,256
"1781",2011,8,13,1800,10,68,0,273,3,265
"1782",2011,8,14,0,-100,68,0,276,3,278
"1783",2011,8,14,600,-220,68,0,282,3,276
"1784",2011,8,14,1800,-460,68,0,282,3,274
"1785",2011,8,15,0,-600,68,0,271,3,273
"1786",2011,8,15,600,-710,68,0,273,3,265
"1787",2011,8,15,1200,-830,68,0,273,3,276
"1788",2011,8,15,1800,-950,68,0,262,3,256
"1789",2011,8,16,600,-1190,68,0,252,3,246
"1790",2011,8,16,1800,-1430,68,0,251,3,244
"1791",2011,8,17,0,-1560,68,0,234,3,236
"1792",2011,8,17,600,-1690,68,0,243,3,236
"1793",2011,8,17,1200,-1820,68,0,238,3,241
"1794",2011,8,17,1800,-1940,68,0,232,3,226
"1795",2011,8,8,1800,-1950,67,0,220,3,242
"1796",2011,8,31,600,-1940,69,0,230,3,240
"1797",2011,9,11,1800,280,69,0,278,1,280
"1798",2011,9,12,0,160,69,0,274,1,276
"1799",2011,9,12,600,30,69,0,295,1,280
"1800",2011,9,12,1200,-80,69,0,270,1,280
"1801",2011,9,12,1800,-200,69,0,275,1,280
"1802",2011,9,13,0,-310,68,0,268,1,278
"1803",2011,9,13,600,-420,68,0,275,1,278
"1804",2011,9,13,1200,-530,68,0,288,1,272
"1805",2011,9,13,1800,-640,68,0,255,1,262
"1806",2011,9,14,0,-730,68,0,262,1,270
"1807",2011,9,14,600,-830,68,0,267,1,262
"1808",2011,9,14,1800,-1030,68,0,259,1,259
"1809",2011,9,15,0,-1130,68,0,254,1,250
"1810",2011,9,15,600,-1230,68,0,250,1,248
"1811",2011,9,15,1200,-1340,68,0,261,1,245
"1812",2011,9,15,1800,-1450,68,0,242,1,245
"1813",2011,9,16,0,-1550,68,0,235,1,240
"1814",2011,9,16,600,-1670,68,0,233,1,238
"1815",2011,9,16,1200,-1780,68,0,230,1,232
"1816",2011,9,16,1800,-1900,68,0,231,1,230
"1817",2011,10,23,600,-1960,68,0,250,3,241
"1818",2011,11,27,0,-1910,69,0,252,3,260
"1819",2011,11,18,1200,-1940,65,0,264,NA,NA
"1820",2011,11,18,1500,-1910,64,0,250,NA,NA
"1821",2011,11,19,0,-1840,62,0,250,NA,NA
"1822",2011,11,19,300,-1820,61,0,254,NA,NA
"1823",2011,11,19,1500,-1810,60,0,263,NA,NA
"1824",2011,11,20,300,-1810,60,0,247,NA,NA
"1825",2011,11,20,1500,-1810,60,0,257,NA,NA
"1826",2011,11,21,300,-1810,60,0,240,NA,NA
"1827",2012,1,2,700,-1960,68,0,272,3,278
"1828",2012,1,25,600,-960,69,0,291,1,280
"1829",2012,1,26,600,-1540,68,0,291,1,290
"1830",2012,2,27,300,-1940,69,0,278,3,277
"1831",2012,4,5,600,-1790,69,0,290,7,285
"1832",2012,4,5,900,-1830,69,0,290,7,280
"1833",2012,4,5,1400,-1880,68,0,291,7,285
"1834",2012,4,5,2100,-1990,66,0,268,7,279
"1835",2012,4,21,0,-1960,68,0,286,3,272
"1836",2012,4,23,1100,280,69,0,315,3,300
"1837",2012,4,23,1300,220,69,0,306,3,300
"1838",2012,4,23,1900,60,69,0,299,3,300
"1839",2012,4,23,2300,-40,69,0,295,3,300
"1840",2012,4,24,700,-250,69,0,319,3,300
"1841",2012,4,24,1800,-540,69,0,299,3,300
"1842",2012,4,24,2300,-680,68,0,290,3,290
"1843",2012,4,25,500,-850,68,0,311,3,300
"1844",2012,4,25,800,-930,68,0,314,3,290
"1845",2012,4,25,1100,-1020,68,0,310,3,290
"1846",2012,4,25,1300,-1080,68,0,301,3,290
"1847",2012,4,25,1600,-1150,68,0,295,3,290
"1848",2012,4,25,1700,-1180,68,0,279,3,290
"1849",2012,4,25,2300,-1340,68,0,290,3,290
"1850",2012,4,26,300,-1460,68,0,275,3,280
"1851",2012,4,26,500,-1510,68,0,281,3,280
"1852",2012,4,26,1100,-1660,68,0,305,3,280
"1853",2012,4,26,1300,-1710,68,0,271,3,280
"1854",2012,4,26,1700,-1820,68,0,260,3,280
"1855",2012,4,26,2300,-1960,68,0,270,3,280
"1856",2012,4,24,1600,-80,69,0,290,1,298
"1857",2012,4,24,1800,-180,69,0,280,1,298
"1858",2012,4,25,600,-540,69,0,300,1,283
"1859",2012,4,25,1500,-820,69,0,290,1,296
"1860",2012,4,25,1900,-940,69,0,280,1,296
"1861",2012,4,26,200,-1160,69,0,280,1,296
"1862",2012,4,26,600,-1290,69,0,260,1,296
"1863",2012,4,26,1500,-1560,68,0,280,1,278
"1864",2012,4,26,1800,-1670,68,0,280,1,278
"1865",2012,4,27,0,-1840,68,0,265,1,277
"1866",2012,4,27,300,-1930,68,0,265,1,271
"1867",2012,4,21,600,-1930,69,0,285,1,272
"1868",2012,5,5,600,-1990,67,0,265,1,271
"1869",2012,5,5,1800,-1990,67,0,260,1,271
"1870",2012,5,7,1800,-1990,67,0,260,1,269
"1871",2012,5,9,1800,-1990,67,0,250,1,269
"1872",2012,5,18,1200,-1910,69,0,265,3,263
"1873",2012,6,10,700,-1300,69,0,258,7,280
"1874",2012,6,12,1600,-1900,69,0,235,7,252
"1875",2012,6,12,2000,-1940,68,0,237,7,260
"1876",2012,6,13,0,-1990,68,0,235,7,240
"1877",2012,7,24,0,-1970,68,0,220,1,241
"1878",2012,7,28,2300,-240,68,0,290,3,280
"1879",2012,7,29,600,-430,68,0,270,3,270
"1880",2012,7,29,1100,-550,68,0,295,3,270
"1881",2012,7,29,1900,-740,68,0,255,3,250
"1882",2012,7,29,2300,-830,68,0,260,3,260
"1883",2012,7,30,1100,-1100,67,0,270,3,250
"1884",2012,7,30,1900,-1280,67,0,250,3,250
"1885",2012,7,30,2300,-1370,67,0,250,3,250
"1886",2012,7,31,1100,-1650,66,0,260,3,250
"1887",2012,7,31,2300,-1900,66,0,230,3,240
"1888",2012,7,20,1800,-1240,54,0,244,NA,NA
"1889",2012,7,21,600,-1440,53,0,247,NA,NA
"1890",2012,7,21,1800,-1660,51,0,240,NA,NA
"1891",2012,7,22,600,-1910,50,0,229,NA,NA
"1892",2012,7,16,600,-1980,68,0,234,1,244
"1893",2012,9,8,900,-1000,64,0,277,1,275
"1894",2012,9,10,600,-1570,69,0,245,1,252
"1895",2012,9,10,1800,-1220,66,0,220,1,236
"1896",2012,9,11,0,-1800,64,0,205,1,231
"1897",2012,9,11,600,-1870,62,0,222,1,229
"1898",2012,9,18,600,-1570,68,0,250,3,242
"1899",2012,9,18,1800,-1660,68,0,230,3,240
"1900",2012,9,19,600,-1750,63,0,250,3,231
"1901",2012,9,19,1800,-1830,61,0,220,3,230
"1902",2012,9,20,0,-1990,59,0,230,NA,229
"1903",2012,9,20,600,-1930,58,0,240,3,230
"1904",2012,9,20,700,-1940,61,0,227,NA,230
"1905",2012,9,20,2300,-1820,63,0,220,NA,234
"1906",2012,9,21,1800,-1650,66,0,235,NA,237
"1907",2012,9,21,2300,-1610,67,0,240,NA,242
"1908",2012,10,5,1200,-1820,69,0,235,1,236
"1909",2012,10,10,600,-500,68,0,280,0,260
"1910",2012,11,3,1800,-1820,68,0,236,1,248
"1911",2012,11,4,0,-1930,67,0,238,1,248
"1912",2012,11,9,300,-1950,63,0,247,3,240
"1913",2012,11,9,1500,-1830,65,0,249,3,244
"1914",2012,11,10,0,-1740,67,0,250,3,256
"1915",2012,11,10,600,-1680,68,0,259,3,252
"1916",2012,11,10,900,-1650,69,0,265,3,259
"1917",2012,11,10,1200,-1610,69,0,NA,3,247
"1918",2012,11,29,0,-1950,67,0,253,1,259
"1919",2012,11,29,600,-1850,69,0,268,1,264
"1920",2012,12,2,1900,-1900,66,0,260,1,290
"1921",2012,12,2,2300,-1860,66,0,250,1,290
"1922",2012,12,3,200,-1820,67,0,250,1,290
"1923",2012,12,3,1200,-1700,69,0,265,1,280
"1924",2012,12,6,600,-1920,67,0,250,NA,265
"1925",2012,12,6,600,-1920,67,0,250,NA,265
"1926",2012,12,6,1200,-1860,67,0,255,NA,260
"1927",2012,12,7,0,-1720,69,0,250,NA,260
"1928",2012,12,12,1200,-1940,65,0,275,1,272
"1929",2012,12,12,1200,-1940,65,0,275,1,272
"1930",2012,12,13,0,-1740,68,0,260,1,271
"1931",2012,12,19,1800,-1750,63,0,275,3,288
"1932",2012,12,20,600,-1610,67,0,285,3,287
"1933",2012,12,26,600,-1800,65,0,285,1,278
"1934",2012,12,26,600,-1800,65,0,285,1,278
"1935",2012,12,27,0,-1850,69,0,258,0,268
"1936",2012,12,27,1200,-1910,66,0,280,NA,NA
"1937",2012,12,27,1200,-1910,66,0,280,NA,NA
"1938",2012,12,27,1500,-1670,69,0,270,1,300
"1939",2012,12,27,1800,-1940,65,0,271,0,272
"1940",2012,12,27,1700,-1710,69,0,271,1,330
"1941",2012,12,27,1800,-1940,65,0,271,0,272
"1942",2012,12,27,2300,-1790,67,0,266,1,305
"1943",2012,12,28,0,-1980,64,0,260,0,269
"1944",2012,12,28,0,-1980,64,0,260,0,269
"1945",2012,12,28,100,-1820,67,0,270,1,300
"1946",2012,12,28,500,-1870,66,0,275,1,320
"1947",2012,12,28,1800,-1930,60,0,260,0,270
"1948",2013,1,7,1800,-1560,68,0,270,1,287
"1949",2013,1,8,600,-1710,64,0,286,1,282
"1950",2013,1,8,1200,-1790,62,0,275,1,281
"1951",2013,1,26,800,-1800,64,0,300,3,270
"1952",2013,1,26,1300,80,42,0,265,NA,280
"1953",2013,1,27,0,-1640,68,0,270,1,270
"1954",2013,1,27,600,-1570,69,0,300,1,270
"1955",2013,2,6,0,-1860,65,0,269,1,286
"1956",2013,2,6,600,-1770,66,0,277,1,280
"1957",2013,2,6,1200,-1690,68,0,282,1,291
"1958",2013,2,12,300,-1920,65,0,280,3,265
"1959",2013,2,12,600,-1880,65,0,288,3,285
"1960",2013,2,12,1200,-1820,66,0,290,3,285
"1961",2013,2,12,1500,-1780,67,0,280,3,292
"1962",2013,2,13,0,-1690,68,0,275,3,287
"1963",2013,2,13,300,-1650,69,0,280,3,265
"1964",2013,2,13,600,-1620,69,0,295,3,290
"1965",2013,2,21,0,-1900,59,0,258,1,280
"1966",2013,2,21,1200,-1760,63,0,268,1,288
"1967",2013,2,21,1800,-1680,65,0,270,1,270
"1968",2013,2,22,600,-1550,69,0,290,1,280
"1969",2013,2,23,600,-1990,64,0,265,1,290
"1970",2013,2,24,600,-1730,68,0,285,1,300
"1971",2013,3,1,1800,190,59,0,245,1,284
"1972",2013,3,2,600,-140,59,0,283,1,289
"1973",2013,3,2,1800,-450,60,0,254,1,278
"1974",2013,3,3,600,-770,59,0,282,1,289
"1975",2013,3,3,1800,-1080,58,0,280,1,289
"1976",2013,3,4,600,-1370,57,0,291,1,290
"1977",2013,3,4,1800,-1700,56,0,270,1,281
"1978",2013,3,8,600,-1960,55,0,301,1,280
"1979",2013,3,8,1200,-1930,54,0,320,1,279
"1980",2013,3,8,1800,-1900,53,0,275,1,277
"1981",2013,3,9,0,-1870,52,0,264,1,276
"1982",2013,3,9,600,-1840,50,0,280,1,292
"1983",2013,3,9,1200,-1810,49,0,380,1,287
"1984",2013,3,9,1800,-1810,49,0,241,1,260
"1985",2013,3,10,0,-1810,49,0,228,1,275
"1986",2013,3,10,600,-1810,49,0,254,1,277
"1987",2013,3,10,1200,-1810,49,0,260,1,281
"1988",2013,3,10,1800,-1810,49,0,230,1,252
"1989",2013,3,11,0,-1810,49,0,215,1,275
"1990",2013,3,12,1800,-1880,49,0,270,1,280
"1991",2013,3,24,0,-1770,66,0,275,1,282
"1992",2013,3,24,600,-1830,65,0,305,1,283
"1993",2013,3,31,1200,-1800,67,0,277,0,271
"1994",2013,4,7,600,-1930,57,0,251,1,267
"1995",2013,4,7,1200,-1780,57,0,260,1,275
"1996",2013,4,7,1800,-1620,57,0,260,1,283
"1997",2013,4,8,0,-1170,58,0,240,1,285
"1998",2013,4,8,600,-1320,58,0,280,1,289
"1999",2013,4,8,1200,-1170,58,0,320,1,295
"2000",2013,4,8,1800,-1000,58,0,285,1,298
"2001",2013,4,9,0,-860,59,0,255,1,295
"2002",2013,4,9,1800,-520,60,0,282,1,292
"2003",2013,4,9,2300,-560,54,0,280,NA,NA
"2004",2013,4,10,0,-430,61,0,280,1,290
"2005",2013,4,10,600,-300,61,0,321,1,295
"2006",2013,4,10,1200,-200,61,0,310,1,300
"2007",2013,4,10,1800,-80,61,0,295,1,299
"2008",2013,4,11,0,10,61,0,270,1,290
"2009",2013,4,11,0,-1270,53,0,275,NA,NA
"2010",2013,4,11,600,120,61,0,320,1,299
"2011",2013,4,11,1200,210,61,0,300,1,300
"2012",2013,4,26,0,-1970,66,0,235,1,270
"2013",2013,4,26,700,-1880,67,0,275,1,280
"2014",2013,4,27,600,280,58,0,292,1,290
"2015",2013,4,27,1200,170,58,0,300,1,300
"2016",2013,4,27,1800,50,58,0,272,1,299
"2017",2013,4,28,0,-60,59,0,260,1,285
"2018",2013,4,28,600,-190,59,0,282,1,298
"2019",2013,4,28,1200,-290,59,0,300,1,300
"2020",2013,4,28,1800,-410,59,0,272,1,300
"2021",2013,4,29,0,-510,59,0,262,1,290
"2022",2013,4,29,600,-640,59,0,270,1,290
"2023",2013,4,29,1800,-880,58,0,270,1,290
"2024",2013,4,30,0,-1000,58,0,260,1,290
"2025",2013,4,30,600,-1120,58,0,270,1,290
"2026",2013,4,30,1200,-1230,58,0,280,1,290
"2027",2013,4,30,1800,-1360,58,0,252,1,275
"2028",2013,5,1,1200,-1720,57,0,260,1,270
"2029",2013,5,1,1800,-1850,57,0,254,1,264
"2030",2013,5,4,600,-1960,52,0,292,1,276
"2031",2013,5,4,1800,-1840,50,0,252,1,270
"2032",2013,5,5,600,-1800,49,0,260,1,230
"2033",2013,5,11,1500,-1560,69,0,258,1,271
"2034",2013,5,11,1800,-1600,68,0,260,1,277
"2035",2013,5,12,600,-1720,66,0,275,1,274
"2036",2013,5,12,1800,-1860,63,0,245,1,276
"2037",2013,5,20,0,-1470,67,0,260,1,280
"2038",2013,5,20,1200,-1610,65,0,280,1,270
"2039",2013,5,21,0,-1740,63,0,258,1,274
"2040",2013,5,27,300,-1770,69,0,250,1,260
"2041",2013,5,27,1200,-1470,69,0,279,3,280
"2042",2013,5,27,1800,-1540,68,0,256,3,270
"2043",2013,5,28,0,-1610,66,0,252,3,270
"2044",2013,5,28,600,-1680,65,0,270,3,270
"2045",2013,5,28,1200,-1740,64,0,251,3,270
"2046",2013,5,28,1800,-1810,63,0,245,3,270
"2047",2013,5,29,0,-1880,61,0,242,3,270
"2048",2013,5,29,600,-1950,60,0,252,3,270
"2049",2013,5,29,1200,-1930,55,0,260,1,260
"2050",2013,5,30,600,-1890,68,0,258,1,262
"2051",2013,5,31,600,-870,59,0,240,1,260
"2052",2013,5,31,1200,-750,59,0,250,1,265
"2053",2013,6,1,0,-460,60,0,260,1,280
"2054",2013,6,1,600,-290,61,0,300,1,280
"2055",2013,6,1,1800,10,61,0,270,1,295
"2056",2013,6,1,1800,10,61,0,270,1,295
"2057",2013,6,2,0,160,61,0,260,1,290
"2058",2013,6,4,1100,-590,67,0,295,1,282
"2059",2013,6,5,200,-820,66,0,265,1,274
"2060",2013,6,5,1100,-940,65,0,294,1,274
"2061",2013,6,5,1100,-940,65,0,294,1,274
"2062",2013,6,5,1800,-1950,58,0,232,1,248
"2063",2013,6,6,200,-1150,64,0,264,1,271
"2064",2013,6,6,200,-1150,64,0,264,1,271
"2065",2013,6,6,600,-1830,61,0,237,1,254
"2066",2013,6,6,1800,-1700,64,0,246,1,260
"2067",2013,6,7,200,-1470,62,0,260,1,260
"2068",2013,6,7,200,-1470,62,0,260,1,260
"2069",2013,6,7,1200,-1580,61,0,272,1,257
"2070",2013,6,8,400,-1810,60,0,250,1,247
"2071",2013,6,8,400,-1810,60,0,250,1,247
"2072",2013,6,14,1200,260,58,0,280,1,290
"2073",2013,6,14,1800,90,58,0,290,1,286
"2074",2013,6,15,1800,-520,59,0,280,1,280
"2075",2013,6,16,0,-1420,67,0,253,1,269
"2076",2013,6,16,600,-840,58,0,270,1,270
"2077",2013,6,16,1200,-1580,64,0,265,1,262
"2078",2013,6,16,1800,-1140,58,0,280,1,285
"2079",2013,6,17,0,-1750,62,0,245,1,258
"2080",2013,6,17,600,-1510,69,0,256,1,230
"2081",2013,6,17,1200,-1940,51,0,246,1,256
"2082",2013,6,17,1200,-1580,68,0,240,1,230
"2083",2013,6,17,1800,-1730,56,0,250,1,250
"2084",2013,6,17,1800,-1640,66,0,240,1,230
"2085",2013,6,18,0,-1700,64,0,225,1,230
"2086",2013,6,18,600,-1760,63,0,246,1,220
"2087",2013,6,18,1200,-1820,61,0,240,1,220
"2088",2013,6,18,1800,-1760,59,0,235,1,267
"2089",2013,6,18,1800,-1880,60,0,230,1,220
"2090",2013,6,19,0,-1650,60,0,243,1,269
"2091",2013,6,19,0,-1940,58,0,225,1,210
"2092",2013,6,19,0,-1650,60,0,243,1,269
"2093",2013,6,19,600,-1540,61,0,250,1,272
"2094",2013,6,19,1800,-1310,63,0,255,1,280
"2095",2013,6,19,1800,-1310,63,0,255,1,280
"2096",2013,6,20,0,-1200,64,0,255,1,282
"2097",2013,6,20,600,-1080,65,0,267,1,281
"2098",2013,6,20,1800,-810,67,0,265,1,291
"2099",2013,6,21,600,-530,69,0,273,1,290
"2100",2013,6,21,1800,-1920,54,0,230,1,246
"2101",2013,6,23,300,-1830,61,0,235,NA,NA
"2102",2013,6,23,300,-1830,61,0,235,NA,NA
"2103",2013,6,24,1500,-1450,66,0,260,NA,NA
"2104",2013,6,29,1900,-1930,59,0,240,1,248
"2105",2013,6,29,1900,-1930,59,0,240,1,248
"2106",2013,6,30,700,-1840,62,0,245,1,249
"2107",2013,6,30,1900,-1740,66,0,240,1,248
"2108",2013,6,30,1900,-1740,66,0,240,1,248
"2109",2013,7,1,700,-1650,69,0,260,1,256
"2110",2013,7,4,1800,-1600,67,0,246,1,260
"2111",2013,7,5,600,-1730,64,0,245,1,253
"2112",2013,7,5,1200,-1180,68,0,270,1,253
"2113",2013,7,5,1800,-1860,60,0,229,1,244
"2114",2013,7,7,1200,-1960,60,0,230,3,250
"2115",2013,7,7,1800,-1900,61,0,225,3,250
"2116",2013,7,8,600,-1790,63,0,240,3,260
"2117",2013,7,8,1200,-1730,64,0,240,3,260
"2118",2013,7,8,1800,-1690,65,0,237,3,260
"2119",2013,7,9,0,-1630,66,0,240,3,260
"2120",2013,7,9,600,-1580,67,0,245,3,260
"2121",2013,7,9,1200,-1530,68,0,260,3,270
"2122",2013,7,9,1800,-1470,69,0,250,3,260
"2123",2013,7,14,1800,-1970,57,0,220,1,230
"2124",2013,7,15,1800,-1510,58,0,230,1,240
"2125",2013,7,16,300,-1940,60,0,235,1,240
"2126",2013,7,16,600,-1280,58,0,260,1,250
"2127",2013,7,16,1200,-1170,58,0,260,1,260
"2128",2013,7,16,1800,-1060,58,0,250,1,260
"2129",2013,7,17,600,-830,59,0,260,1,250
"2130",2013,7,17,1200,-730,60,0,260,1,250
"2131",2013,7,17,1800,-620,60,0,250,1,260
"2132",2013,7,18,1200,-280,60,0,260,1,260
"2133",2013,7,18,1800,-160,60,0,260,1,270
"2134",2013,7,19,1200,190,60,0,270,1,280
"2135",2013,7,22,0,-1530,69,0,245,1,263
"2136",2013,7,22,600,-1590,67,0,260,1,261
"2137",2013,7,22,1200,-1650,66,0,249,1,254
"2138",2013,7,22,1800,-1710,64,0,239,1,252
"2139",2013,7,23,0,-1770,63,0,230,1,255
"2140",2013,7,23,600,-1830,61,0,251,1,251
"2141",2013,7,23,1200,-1870,60,0,241,1,256
"2142",2013,7,23,1500,-1700,67,0,245,NA,NA
"2143",2013,7,23,1800,-1920,59,0,228,1,250
"2144",2013,8,1,1200,-1980,59,0,226,1,243
"2145",2013,8,3,1200,160,58,0,270,1,280
"2146",2013,8,3,1800,10,58,0,260,1,265
"2147",2013,8,4,1200,-1500,68,0,248,3,270
"2148",2013,8,5,0,-1620,66,0,218,3,260
"2149",2013,8,5,1200,-1160,58,0,260,1,250
"2150",2013,8,5,1200,-1740,64,0,236,3,250
"2151",2013,8,6,0,-1860,62,0,210,3,250
"2152",2013,8,6,1200,-1810,56,0,210,1,230
"2153",2013,8,8,200,-1630,59,0,215,1,270
"2154",2013,8,10,600,-1920,54,0,280,1,230
"2155",2013,8,10,1800,-1860,51,0,210,1,230
"2156",2013,8,13,1200,-1930,49,0,200,1,230
"2157",2013,8,21,1200,-1110,68,0,255,1,260
"2158",2013,8,21,2100,-1000,69,0,255,1,260
"2159",2013,8,22,0,-1520,66,0,230,1,254
"2160",2013,8,22,600,-1610,64,0,250,1,252
"2161",2013,8,22,1800,-1770,61,0,230,1,240
"2162",2013,8,25,2200,-1860,60,0,215,1,230
"2163",2013,8,26,600,-1780,63,0,240,1,246
"2164",2013,8,26,2200,-1610,67,0,240,1,250
"2165",2013,8,28,1100,-1950,60,0,247,1,230
"2166",2013,8,28,1800,-1860,62,0,235,1,230
"2167",2013,8,28,2300,-1800,63,0,236,1,240
"2168",2013,8,29,500,-1720,64,0,255,1,250
"2169",2013,8,29,1000,-1660,65,0,259,1,240
"2170",2013,8,29,1700,-1570,67,0,245,1,240
"2171",2013,9,3,1800,-1630,58,0,240,1,230
"2172",2013,9,4,600,-1370,58,0,250,1,250
"2173",2013,9,4,1800,-1130,58,0,230,1,250
"2174",2013,9,5,600,-880,59,0,240,1,250
"2175",2013,9,5,1200,-770,59,0,280,1,270
"2176",2013,9,5,1800,-630,60,0,240,1,240
"2177",2013,9,6,0,-490,60,0,270,1,280
"2178",2013,9,6,600,-350,60,0,330,1,280
"2179",2013,9,6,1200,-220,60,0,320,1,290
"2180",2013,9,6,1700,-1840,60,0,201,1,243
"2181",2013,9,6,1800,-100,60,0,260,1,270
"2182",2013,9,7,0,30,60,0,290,1,290
"2183",2013,9,7,600,160,60,0,340,1,279
"2184",2013,9,7,600,-1710,62,0,261,1,251
"2185",2013,9,7,1200,290,60,0,330,1,290
"2186",2013,9,8,500,-1460,66,0,291,1,273
"2187",2013,9,8,1200,-1400,67,0,260,1,260
"2188",2013,9,8,1300,-1470,69,0,249,NA,NA
"2189",2013,9,9,0,-1630,69,0,260,NA,260
"2190",2013,9,9,500,-1210,69,0,282,1,272
"2191",2013,9,16,0,-40,57,0,274,3,274
"2192",2013,9,16,2100,-1970,60,0,220,1,240
"2193",2013,9,17,0,-740,57,0,246,3,248
"2194",2013,9,17,600,-1850,61,0,250,1,240
"2195",2013,9,17,900,-1820,62,0,240,1,240
"2196",2013,9,17,1800,-1190,56,0,263,3,249
"2197",2013,9,18,0,-1320,56,0,255,3,245
"2198",2013,9,18,600,-1550,66,0,255,1,240
"2199",2013,9,18,1200,-1590,55,0,242,3,239
"2200",2013,9,21,600,70,58,0,280,3,280
"2201",2013,9,21,1200,-100,58,0,270,3,280
"2202",2013,9,21,1200,-1820,64,0,240,3,260
"2203",2013,9,21,1800,-270,59,0,270,3,265
"2204",2013,9,22,0,-450,59,0,270,3,270
"2205",2013,9,22,0,-1700,66,0,220,3,250
"2206",2013,9,22,600,-1630,67,0,230,3,240
"2207",2013,9,22,1200,-790,58,0,250,3,270
